respondent_id,Stokke_Xplory_Stroller_only,Stokke_Xplory_with_Carry_Cot,Babyzen_Yoyo2_Stroller_only,Babyzen_Yoyo2_with_Carry_Cot,Cybex_Priam,Mima_Xari,Joolz_Day,Bugaboo_Fox_3,Uppababy_Vista_V2,Joolz_Aer,Bugaboo_Butterfly,Nuna_TRVL,Cybex_Eezy_S_2,Easywalker_Jackey,p1_1,p1_2,p1_3,p1_4,p1_5,p2_1,p2_2,p2_3,p2_4,p2_5,p3_1,p3_2,p3_3,p3_4,p3_5,p4_1,p4_2,p4_3,p4_4,p4_5,p5_1,p5_2,p5_3,p5_4,p5_5,p6_1,p6_2,p6_3,p6_4,p6_5,p7_1,p7_2,p7_3,p7_4,p7_5,p8_1,p8_2,p8_3,p8_4,p8_5,p9_1,p9_2,p9_3,p9_4,p9_5,p10_1,p10_2,p10_3,p10_4,p10_5,p11_1,p11_2,p11_3,p11_4,p11_5,p12_1,p12_2,p12_3,p12_4,p12_5,p13_1,p13_2,p13_3,p13_4,p13_5,p14_1,p14_2,p14_3,p14_4,p14_5,NONE,filter_weight,Age,Pregnant,Gender,CustomerSegment,Income,Children
4976,-0.541708752,2.200730421,-0.964988333,-0.649484204,1.820006326,-1.294743349,-0.974278975,1.637322499,-0.696687984,-0.870862797,-0.638703214,0.515123985,1.694160224,-1.235885848,0.309501321,0.132481201,0.074031402,-0.205908299,-0.310105624,0.388126155,0.318369889,0.235304777,0.14356593,-1.085366751,0.167046523,0.081496502,0.06046401,-0.008277242,-0.300729794,0.751142736,0.497121455,0.16380444,-0.697730599,-0.714338032,0.244560793,0.10486872,0.053024076,0.021982721,-0.42443631,0.216703006,0.119061953,0.081891404,-0.027858821,-0.389797542,0.203471712,0.056517134,-0.021941043,-0.093956492,-0.144091311,0.363542858,0.149083927,-0.076374795,-0.179781656,-0.256470335,0.530128301,0.088925593,0.035805559,-0.247802278,-0.407057175,0.155689008,0.004551436,-0.02339682,-0.046545873,-0.090297751,0.459054415,0.32439079,0.246083366,-0.359799225,-0.669729346,0.572966498,0.260188838,0.028765611,-0.334710166,-0.52721078,0.595260591,0.231214434,0.205547285,0.093974562,-1.125996872,0.270064866,0.169329978,0.08718459,0.053461155,-0.580040589,0.447439244,1,2,2,1,4,6,1
4983,1.003864557,3.310458395,-2.415419825,-0.887951395,3.050639393,0.451543894,1.84606163,2.92271331,3.215263841,-2.162863886,-2.084532781,-2.969937975,-1.755370538,-3.52446862,0.122969281,0.004203138,-0.018829894,-0.050011452,-0.058331073,0.06509191,0.040936704,0.010193844,-0.020604133,-0.095618325,0.152956904,0.01547433,-0.002932862,-0.006559748,-0.158938625,0.570985289,-0.007123159,-0.120977202,-0.20595091,-0.236934018,0.082979753,-0.014215852,-0.015835937,-0.019874694,-0.033053269,0.027542471,-0.003968928,-0.005800118,-0.008514363,-0.009259062,0.137725229,0.082130829,-0.002634783,-0.056603305,-0.16061797,0.059975579,0.049572786,0.02685636,0.014991259,-0.151395984,0.059922998,0.021184672,0.020585785,-0.030052215,-0.07164124,0.021597107,0.008954323,0.0067116,-0.007415665,-0.029847365,0.093811306,0.010945895,0.003049338,-0.050985114,-0.056821425,0.338172272,0.221986491,0.162678334,0.030557511,-0.753394609,0.152477671,0.09951019,0.056501606,-0.042288763,-0.266200704,0.361001596,0.030776944,-0.118072558,-0.120735611,-0.15297037,-5.809280374,1,3,1,1,1,5,1
5000,-1.438667253,-0.663426306,-0.790159737,-0.921998748,3.004528955,-2.450046894,-2.194007497,-0.341714504,-1.016793172,0.94641209,3.200188198,0.00101716,2.906663759,-0.24199605,0.340222459,0.199664144,0.123276151,-0.145516736,-0.517646019,0.424306338,0.289199754,0.205902456,0.150358299,-1.069766846,0.19053484,0.109357125,-0.011585943,-0.057644793,-0.230661229,0.905815756,0.648599509,-0.12642338,-0.704648343,-0.723343543,0.368264607,0.317894318,0.149050823,-0.034967317,-0.800242431,0.593548307,0.153960043,-0.061646398,-0.210609603,-0.475252349,0.353905896,0.078170229,-0.062429938,-0.153203838,-0.216442348,0.604023599,0.034335859,-0.094742317,-0.2447508,-0.298866341,1.411270344,0.129082728,-0.035877999,-0.534025822,-0.970449251,0.372201263,-0.034145165,-0.069865088,-0.095024154,-0.173166856,0.477466859,0.396861389,0.346926534,-0.382414629,-0.838840153,0.356359918,0.16152689,0.107855866,-0.203632717,-0.422109956,0.576222203,0.18538874,0.156450876,-0.105476853,-0.812584966,0.342312911,0.29888971,0.168751019,0.093488228,-0.903441869,1.351248323,1,2,2,1,2,4,1
5018,2.076142699,1.833590172,-1.656801407,-0.766896418,2.023812588,-1.423955394,-0.858794289,2.642953829,0.257984827,-1.001065785,0.124095272,-1.174510701,-0.10090061,-1.975654783,0.26858441,0.133711605,0.051101394,-0.191690682,-0.261706726,0.19168316,0.053395203,0.030424839,-0.034124891,-0.241378311,0.149905742,0.024100254,0.011714303,-0.004699242,-0.181021057,0.344707819,0.162807021,-0.026066105,-0.235167265,-0.24628147,0.284629367,0.063691233,0.047267932,-0.037049069,-0.358539463,0.227221731,0.055952759,0.002613279,-0.036930552,-0.248857217,0.326590004,0.160193035,-0.051467919,-0.199904588,-0.235410531,0.21064176,0.138875147,-0.031990764,-0.118272266,-0.199253877,0.489218118,0.23286996,0.210421268,-0.343618759,-0.588890586,0.158620172,0.014386597,-0.009847142,-0.067851092,-0.095308535,0.40902932,0.271681176,0.232389777,-0.38483725,-0.528263022,0.486940478,0.135457582,-0.029967659,-0.21949752,-0.372932881,0.322986085,0.251010381,0.225183222,0.103913008,-0.903092696,0.204911727,0.084482417,-0.004822197,-0.017515633,-0.267056314,-0.867560216,1,2,2,1,2,5,1
5019,-0.388840568,1.528202845,-1.432649706,-1.333527576,0.812882872,-1.042265356,2.8576173,1.276728752,1.248676703,-1.104576817,-0.315405267,-1.324158078,0.090503929,-0.873189035,0.177653655,0.049065996,-0.00812442,-0.079011234,-0.139583997,0.161578724,0.141281053,0.074020981,-0.053510018,-0.32337074,0.085972094,0.034415788,-0.00220278,-0.003823982,-0.11436112,0.656724086,0.146238528,-0.194155935,-0.271257846,-0.337548833,0.05270014,0.004362811,-0.002217277,-0.007118944,-0.047726731,0.100409586,0.031053536,0.014353029,-0.045485766,-0.100330384,0.337525557,0.180146032,-0.081412324,-0.138382558,-0.297876707,0.064655749,0.037129472,0.008965814,-0.009341285,-0.101409752,0.409057395,0.115800532,0.089746879,-0.162042745,-0.452562061,0.09156365,0.041223769,0.030265776,0.00146305,-0.164516246,0.247764209,0.098130771,0.077140305,-0.175845008,-0.247190277,0.211212156,0.090902596,0.052870514,-0.050984527,-0.304000739,0.49642132,0.160307952,0.043502869,-0.179714922,-0.520517219,0.108916802,0.017616546,-0.029345508,-0.029652365,-0.067535475,-5.843130216,1,1,2,1,3,4,1
5021,-1.155377941,0.142445717,-1.751086426,-1.553523271,3.143337361,-1.881894977,-1.008502934,1.216610826,-0.797992364,2.015168672,0.353626123,-0.330155192,2.228071273,-0.620726866,0.17205852,0.086522972,0.056234864,-0.111300936,-0.20351542,0.308133009,0.23337711,0.158177114,0.043000264,-0.742687497,0.178738307,0.0561936,0.004758158,-0.005695848,-0.233994217,0.837875327,0.456546412,-0.180076205,-0.547899028,-0.566446506,0.244217699,0.111490656,0.057441231,-0.122636682,-0.290512904,0.19855988,0.133870863,0.016510195,-0.05948464,-0.289456298,0.168764195,0.0378801,-0.038164286,-0.059476524,-0.109003485,0.139799506,0.049885935,-0.010190627,-0.081685411,-0.097809404,0.507117551,0.110042183,0.056031876,-0.200684073,-0.472507537,0.202629147,0.025058102,-0.015795167,-0.07460362,-0.137288461,0.414730129,0.342364532,0.336825602,-0.269512118,-0.824408144,0.27785765,0.200595677,0.105484825,-0.214688711,-0.369249442,0.415540581,0.153566251,0.101843231,0.028694324,-0.699644387,0.181825007,0.168073404,0.064419464,0.036158836,-0.450476712,0.467811067,1,1,2,2,3,6,1
5029,0.051194515,2.123513084,-0.026603269,-0.721602315,2.516409866,-0.056307896,2.196781102,0.208226029,0.18169095,0.42196817,-1.55924081,-1.86893972,-1.224686346,-2.242403361,0.229212969,0.018346188,-0.054852179,-0.087394141,-0.105312838,0.077157754,0.068497214,0.044707712,-0.0108665,-0.17949618,0.165579005,0.09714425,0.017542098,0.015478109,-0.295743463,0.662214755,0.104025776,-0.150529388,-0.272409089,-0.343302055,0.08664282,0.019762062,0.016601181,0.000321257,-0.12332732,0.134190155,0.02136461,0.001490818,-0.064127768,-0.092917815,0.103246918,0.02350622,-0.026492278,-0.035222491,-0.065038369,0.093774929,0.071264414,0.028091247,0.00034984,-0.19348043,0.196321897,0.008230242,-0.005049366,-0.082553359,-0.116949414,0.105805534,0.008295806,-0.01465543,-0.038610683,-0.060835228,0.06596341,0.029752826,0.026784291,-0.057630866,-0.064869662,0.192395308,0.099426841,0.058597676,0.015352432,-0.365772257,0.209856676,0.098905387,-0.004399022,-0.065546839,-0.238816202,0.092056506,0.037720157,-0.003770187,-0.005733353,-0.120273122,-6.515461307,1,3,2,1,4,6,1
5033,-0.08915609,1.315516727,-1.609144661,-0.32974159,2.748804949,-1.313927665,-0.216158424,3.436330453,1.503564043,-1.25169786,-0.528516651,-1.7825745,0.098345127,-1.981643857,0.148246624,0.110670192,0.109739189,-0.123262005,-0.245394001,0.171502345,0.101876009,0.042590787,0.003495688,-0.319464829,0.107563707,0.062315516,0.05640567,0.050306157,-0.276591049,0.44514653,0.163715681,0.02148786,-0.31074109,-0.31960898,0.328595121,0.182040198,0.157291449,-0.223412,-0.444514768,0.149216806,0.064032007,0.053783493,0.020601547,-0.287633853,0.314318037,0.178050011,-0.06542598,-0.188981598,-0.23796047,0.269807223,0.200233773,-0.018033254,-0.16033137,-0.291676372,0.4231279,0.276969438,0.224802701,-0.394394754,-0.530505286,0.139473957,0.001734332,-0.028472242,-0.032847467,-0.079888581,0.533089107,0.419426706,0.387013123,-0.597391134,-0.742137802,0.456336242,0.250309384,0.156535845,-0.339757756,-0.523423715,0.364088053,0.221844271,0.210633281,0.090759061,-0.887324666,0.290164644,0.195674184,-0.004032965,-0.014759718,-0.467046145,2.347866141,1,2,1,2,2,9,1
5038,0.564352333,-0.860652835,1.876745424,0.985382536,-0.69334496,-0.740582031,-1.410645755,1.281792603,-0.599391021,-0.791701995,-0.154770218,0.703321418,0.827396325,-0.987901824,0.747652262,0.442532808,0.091925486,-0.527177139,-0.754933417,0.342889777,0.264250678,0.215213744,-0.098008335,-0.724345865,0.195893866,0.090467113,-0.020585717,-0.037051662,-0.2287236,0.442371613,0.084324969,-0.061668819,-0.168891309,-0.296136454,0.430078915,0.125156113,0.047757268,-0.112622906,-0.49036939,1.083906912,0.069321091,-0.021461962,-0.541586358,-0.590179683,0.468997166,0.060407308,-0.112813483,-0.154954894,-0.261636097,0.411067929,0.214004029,-0.052432804,-0.119506958,-0.453132195,0.720505994,0.065497129,-0.044461333,-0.219165431,-0.522376358,0.112246643,0.070787104,0.050630275,-0.030282913,-0.203381108,0.164979325,0.109673839,0.040200711,-0.090769314,-0.224084561,0.287722969,0.110486509,0.087093399,-0.053358438,-0.43194444,0.133077336,0.071788794,0.03812606,-0.004327008,-0.238665182,0.164869229,0.080421455,0.053946651,0.044507648,-0.343744983,-6.609904569,1,3,2,1,3,5,1
5039,0.574944687,3.208360366,-1.120852794,1.978104523,2.439445648,-0.014586336,-0.11121847,2.446308687,1.617715977,-2.072441282,-2.12164854,-2.080217044,-1.929764845,-2.814150577,0.187012853,0.077201313,-0.023890037,-0.110758798,-0.129565331,0.137426133,0.103737694,0.072874755,-0.067780395,-0.246258186,0.163560301,0.097247211,0.059147513,0.054575488,-0.374530513,0.69821014,-0.023409976,-0.14492918,-0.250575936,-0.279295048,0.126948061,0.012931118,0.010041164,-0.004504505,-0.145415837,0.186955591,-0.00808377,-0.019252634,-0.057806144,-0.101813043,0.128602886,0.063275812,-0.023973368,-0.049279433,-0.118625897,0.097327828,0.056337524,0.024713596,-0.017107207,-0.161271741,0.163579319,0.044492265,0.03789923,-0.103873635,-0.142097179,0.061636331,0.020727309,0.000200957,-0.036926229,-0.045638368,0.096800732,0.011302339,0.001293425,-0.050341974,-0.059054522,0.300399777,0.128579414,0.097291072,-0.044581024,-0.48168924,0.130857582,0.049603327,0.033311178,0.012317231,-0.226089318,0.1005717,0.072806838,-0.006439754,-0.011096657,-0.155842128,-6.079640717,1,2,2,1,3,4,1
5042,-1.137150137,-1.730098395,2.065660385,-0.280979921,-0.620208269,-0.422633514,-0.370111869,-0.238288788,-1.206390079,-0.413670628,0.640959603,0.8216703,2.105760379,0.785480931,0.766922758,0.398150868,-0.122015313,-0.353521885,-0.689536428,0.382685793,0.315871889,0.297031487,-0.029239774,-0.966349395,0.334655875,0.185143131,-0.011612709,-0.145294382,-0.362891916,0.798174315,0.33576369,-0.07735267,-0.374382878,-0.682202457,0.314178428,0.126703218,0.036424762,-0.054440913,-0.422865494,1.150233705,0.349315107,0.272714892,-0.807489453,-0.964774252,0.980943652,-0.188269916,-0.217393743,-0.218571365,-0.356708629,0.591155423,0.226747729,-0.08982484,-0.206146035,-0.521932276,0.96108282,0.204026687,-0.060511136,-0.399974748,-0.704623623,0.183652905,0.145058912,0.112815017,0.033576646,-0.475103479,0.185161532,0.111574991,0.057088563,-0.09183884,-0.261986246,0.114969848,0.05957297,0.04758834,-0.032034629,-0.190096529,0.297300733,0.111977964,0.015022385,-0.046047678,-0.378253405,0.17188201,0.060142789,0.026827579,0.021248407,-0.280100785,-6.438027255,1,2,1,1,5,9,1
5045,0.863711316,0.514233891,-1.274344865,0.498302714,0.935068858,2.191669837,2.047940777,0.385184988,1.060078059,-1.269281788,0.081295087,-1.612654843,-1.914100701,-2.507103328,0.272327867,0.104301354,-0.030699371,-0.116263946,-0.229665904,0.155750389,0.143979936,0.121442351,-0.083704323,-0.337468353,0.148832703,0.110198836,-0.002971834,-0.014698517,-0.241361188,0.378893302,-0.004064266,-0.061932068,-0.101329482,-0.211567485,0.062904546,0.013432596,0.009709509,0.007753861,-0.093800512,0.281312226,-0.012367442,-0.024101697,-0.112576517,-0.132266569,0.12863237,0.009851697,-0.00963823,-0.025188032,-0.103657805,0.220239991,0.142393605,0.021871585,-0.016135658,-0.368369523,0.315620319,0.147068763,0.113598548,-0.231124249,-0.345163382,0.060487666,0.054086075,0.014578294,-0.011455684,-0.117696351,0.088999253,-0.002821058,-0.00417217,-0.03919907,-0.042806954,0.153193748,0.065730433,0.050670902,0.038463067,-0.308058151,0.128195578,0.082996258,0.013412937,-0.049464723,-0.175140049,0.064194035,0.037924441,0.000234639,6.1819E-06,-0.102359297,-8.039020166,1,1,1,2,2,4,1
5054,2.180202907,4.054995918,-2.369702546,-1.140348517,2.489704793,1.93577135,3.777560483,2.04325011,1.244774259,-1.986997993,-2.328661464,-3.109692711,-2.550834464,-4.240022124,0.106437665,0.007380503,-0.006965351,-0.049869781,-0.056983035,0.126947018,0.067943966,0.000233217,-0.062095156,-0.133029046,0.134326021,0.02341169,0.000781766,-0.008372243,-0.150147234,0.49913827,-0.014907258,-0.082561206,-0.188791534,-0.212878273,0.040186753,0.006341252,0.005703078,0.004627694,-0.056858776,0.034315501,0.004098836,-0.000561838,-0.01010763,-0.02774487,0.120286891,0.005420473,-0.015428333,-0.019831846,-0.090447185,0.120974437,0.097704921,0.066165416,0.038173608,-0.323018381,0.06699895,0.050974909,0.044075434,-0.033240236,-0.128809057,0.010586628,0.003590887,0.002369492,-0.00464191,-0.011905097,0.159235443,-0.011049437,-0.012716597,-0.060779138,-0.074690271,0.295189489,0.173392856,0.101556576,0.058899365,-0.629038286,0.17482857,0.103681961,0.001123199,-0.051449806,-0.228183924,0.17261226,0.048204176,-0.063430402,-0.064824926,-0.092561108,-8.083677413,1,4,2,2,3,6,1
5058,0.927016876,0.903804301,0.021126625,1.647157576,1.341481766,-2.084826295,-1.723800875,-1.440572043,-1.428615063,-0.111202053,0.507828915,0.01002019,0.16833077,1.26224931,1.190248922,0.827271891,-0.169847046,-0.840813522,-1.006860245,0.434270767,0.400774662,0.376008814,0.22058151,-1.431635754,0.188192315,0.073392492,0.016213666,-0.059697581,-0.218100892,0.869372149,0.465579428,-0.207654062,-0.501916757,-0.625380757,0.429139944,0.361402074,0.202051955,-0.059018151,-0.933575822,1.815274408,0.075340794,-0.188581182,-0.796102356,-0.905931664,0.252732494,0.075280845,-0.072866517,-0.105896386,-0.149250436,0.302898793,0.117421791,0.006910204,-0.132055128,-0.29517566,0.934143397,0.229564808,-0.051301463,-0.42705913,-0.685347612,0.234736951,0.091480286,0.005954027,-0.049910139,-0.282261126,0.213402783,0.062806904,0.038501142,-0.046668498,-0.268042332,0.264699634,0.103749469,0.060346246,-0.055703392,-0.373091958,0.322320229,0.08622114,0.014881025,-0.119145445,-0.30427695,0.088556278,0.081313352,0.077074707,0.071788287,-0.318732625,-5.263411866,1,3,2,1,3,9,1
5064,-1.049276384,-0.341090917,1.263823233,1.367537058,2.712099677,-1.660436322,-1.940163916,0.635094917,0.286899299,0.72100206,0.077775883,-0.896863749,-0.392115845,-0.784284992,0.542098884,0.148314557,-0.105269935,-0.243050402,-0.342093104,0.231873238,0.190590872,0.172971459,0.046064585,-0.641500154,0.237858907,0.122738686,0.014706102,-0.002590613,-0.372713083,0.522534031,0.114003642,-0.1417761,-0.234698166,-0.260063408,0.242400822,0.115831501,0.062567394,-0.119395372,-0.301404345,0.623480824,0.140818664,-0.024894966,-0.343442084,-0.395962439,0.189661744,0.02357844,-0.043298285,-0.058450482,-0.111491418,0.2211468,0.084241001,0.003964755,-0.052703937,-0.25664862,0.646411045,0.137514879,0.030799484,-0.305738493,-0.508986916,0.293862176,0.096904686,-0.039840786,-0.126954911,-0.223971164,0.25889643,0.114912456,0.02025591,-0.160420864,-0.233643932,0.368280728,0.14363237,0.116624119,-0.09929583,-0.529241387,0.204444288,0.079021452,0.054874146,-0.022016384,-0.316323502,0.162927648,0.125529534,0.076522906,0.050628555,-0.415608642,-4.899296788,1,1,1,1,3,4,2
5067,-2.27347255,-2.648989149,0.521751628,-0.371587235,-0.009328165,-3.808169253,-3.158641201,-1.521191511,-2.442189772,1.285934902,3.885819257,3.224147309,4.007338487,3.308577253,0.57479664,0.493043331,0.234575505,-0.104430549,-1.197984927,0.87427755,0.571905389,0.569176089,0.458871909,-2.474230937,0.232998228,0.168255192,-0.009331975,-0.132539215,-0.25938223,1.230774745,1.092544095,-0.431144154,-0.916262271,-0.975912415,0.726248668,0.659432347,0.290520493,-0.41227156,-1.263929947,1.906434253,1.078317633,0.022304364,-1.21098505,-1.796071199,0.58268205,0.033991315,-0.169060836,-0.176958997,-0.270653532,0.681806061,0.001907765,-0.163816594,-0.242563428,-0.277333805,2.387102661,0.574178705,-0.400028091,-1.002356495,-1.55889678,0.606080321,0.03218083,-0.040796322,-0.094058218,-0.503406611,0.96266442,0.849129833,0.779222661,-0.261876419,-2.329140494,0.391238211,0.262494052,0.239121778,-0.413673628,-0.479180413,1.132262795,0.410410234,0.306346884,-0.138245134,-1.710774778,0.134425877,0.11634684,0.031055632,0.025017085,-0.306845434,2.865710262,1,1,1,2,2,8,1
5076,1.984258406,2.752086915,-2.254814113,-0.819188104,2.602191993,-0.580099463,1.597439037,2.906044836,1.30018392,-1.8046124,-1.1645474,-2.210797026,-1.369248254,-2.938898349,0.041784523,0.024713054,0.020935797,-0.036006845,-0.051426528,0.16002353,0.09249746,0.051117484,-0.008789521,-0.294848953,0.05760823,0.03216756,0.01983077,0.013136743,-0.122743303,0.412742703,0.151009425,-0.105918911,-0.225382658,-0.232450559,0.232323304,-0.003598837,-0.003828018,-0.018020545,-0.206875904,0.056330781,0.002849263,-0.000170387,-0.006848553,-0.052161105,0.082256797,0.063655603,-0.003434495,-0.035961051,-0.106516855,0.161586397,0.11212112,-0.015650478,-0.114079033,-0.143978006,0.163982077,0.087727477,0.086846698,-0.100288747,-0.238267505,0.06350257,-0.003469658,-0.007762155,-0.017436852,-0.034833904,0.252854614,0.123295483,0.118357288,-0.209328804,-0.285178581,0.350042464,0.055987725,-0.015703234,-0.106493622,-0.283833333,0.354620762,0.147001721,0.125939364,-0.052142017,-0.57541983,0.147787038,0.106109125,-0.008204688,-0.022071357,-0.223620117,0.427598248,1,3,2,2,3,4,1
5083,-1.488711554,-0.21007083,2.424182967,2.613634988,-0.828592343,-2.230722457,-2.541333642,-1.626903755,-1.341394771,-0.48345516,0.949073654,0.542954963,2.303495523,1.917842418,0.871424042,0.583956302,-0.110830054,-0.50580651,-0.838743779,0.548059252,0.509870436,0.497248005,0.287637555,-1.842815249,0.333560734,0.204477746,0.004486388,-0.086499184,-0.456025684,0.914431378,0.446374969,-0.16323691,-0.528938249,-0.668631188,0.473364257,0.272398956,0.120412995,-0.150713578,-0.715462629,1.941149429,0.544495195,0.238624403,-1.337397579,-1.386871449,0.404670624,-0.030878177,-0.0883199,-0.089366111,-0.196106437,0.435119071,0.222640615,-0.016446797,-0.163780072,-0.477532818,1.15916695,0.176187109,-0.173578462,-0.521252743,-0.640522853,0.300478698,0.154084032,0.041268069,-0.050765121,-0.445065678,0.199840423,0.137208017,0.08037244,-0.097363681,-0.320057199,0.238919486,0.060579714,0.034839793,-0.06420239,-0.270136604,0.175476312,0.051419978,0.029381101,-0.065559394,-0.190717998,0.163882395,0.145646018,0.125155217,0.121280006,-0.555963636,-5.272815865,1,2,1,1,1,6,1
5086,-0.318198222,2.412463459,-1.896169619,-0.423836662,1.395432937,2.435814678,1.63637234,-0.544821319,0.694730122,-1.659123634,-1.824765893,-0.278081162,0.436914884,-2.066731909,0.209279871,0.02681204,0.004914183,-0.099745702,-0.141260393,0.268005796,0.166492833,0.045136734,-0.131799846,-0.347835517,0.365821858,0.129721035,-0.054284482,-0.064643282,-0.376615129,0.75153121,0.149401935,-0.00817894,-0.36446327,-0.528290934,0.103944057,0.004426433,-0.004298158,-0.014225121,-0.089847212,0.240589788,0.036934127,0.005778371,-0.123381611,-0.159920674,0.336207459,-0.01578321,-0.084497388,-0.10398115,-0.131945711,0.188630512,0.143641768,0.001402707,-0.031023387,-0.302651601,0.17848531,0.073162699,0.049095129,-0.125378917,-0.175364221,0.146559902,0.07154816,0.012429153,-0.054854264,-0.175682951,0.175393356,0.017667326,-0.003168313,-0.072808717,-0.117083652,0.31715591,0.171809705,0.121361144,-0.071016027,-0.539310732,0.141702214,0.06517379,0.008653481,-0.01529033,-0.200239155,0.176622743,0.074842888,-0.021664291,-0.041754524,-0.188046816,-6.762477878,1,3,2,2,1,5,1
5090,0.263290072,0.43066808,-1.254955797,-1.983997445,2.416749836,1.387199181,0.646143903,0.910661522,0.32817199,0.357318244,-0.468672911,-1.188431912,0.493018968,-2.33716373,0.157785967,0.04198707,-0.049156102,-0.068440815,-0.082176119,0.323109309,0.215434241,0.064234807,-0.142873374,-0.459904983,0.215722253,0.048604028,-0.035563111,-0.04268548,-0.186077689,0.612023028,0.122619058,-0.148603554,-0.266524997,-0.319513534,0.174796259,0.034753996,0.007695332,-0.011340632,-0.205904954,0.183830643,0.03640915,-0.010097495,-0.098197632,-0.111944667,0.491581848,-0.047262788,-0.123805885,-0.133740463,-0.186772712,0.206152722,0.061805764,-0.009812291,-0.023571711,-0.234574483,0.316246994,0.10209068,0.071596013,-0.150454687,-0.339478999,0.108920425,0.041927923,0.008949228,-0.054061032,-0.105736543,0.239591969,0.098438942,0.086353402,-0.178813197,-0.245571117,0.168501061,0.128999318,0.099902043,0.026657601,-0.424060024,0.257212899,0.181019795,0.033216463,-0.046219013,-0.425230144,0.181715139,0.018781362,-0.040761786,-0.046329624,-0.113405092,-6.012100731,1,2,2,1,3,7,1
5094,-0.928546315,0.808995758,-1.431479178,-1.088244751,3.282832825,-0.944130243,-0.543528413,2.800125059,-0.147052007,-1.014762612,-0.481866593,0.498866308,0.441594733,-1.252804571,0.08099083,0.06662943,0.0583118,-0.030889715,-0.175042345,0.261882803,0.175111605,0.114339702,0.014813254,-0.566147365,0.088145178,0.048165814,0.04099807,0.013087875,-0.190396937,0.531594284,0.225482497,-0.073043003,-0.339806184,-0.344227594,0.330565129,0.093827233,0.080876129,-0.07246622,-0.43280227,0.169440749,0.106826302,0.059152591,-0.002244602,-0.333175041,0.165815282,0.095629931,-0.04019594,-0.086562194,-0.134687079,0.176648359,0.107889854,-0.033155077,-0.098000702,-0.153382434,0.478060067,0.132719498,0.116433335,-0.265945439,-0.461267462,0.137032414,0.016856854,-0.005407734,-0.047714379,-0.100767155,0.610233288,0.465512946,0.43240412,-0.5812566,-0.926893755,0.270848014,0.22118925,0.170971573,-0.277018679,-0.385990158,0.674634757,0.211874299,0.179369508,0.058520107,-1.12439867,0.200189134,0.186706432,0.030648282,0.01583259,-0.433376438,1.316006161,1,2,2,1,4,6,1
5098,0.73958732,2.450110747,-1.970735011,-0.875235667,2.239343844,0.191268362,-0.139429566,1.575671127,-0.19952129,-1.3541314,-1.144766382,0.187676128,0.004685434,-1.704523646,0.201825283,0.030930456,-0.041865755,-0.090085329,-0.100804654,0.260233584,0.222180882,0.181223877,0.055821731,-0.719460074,0.119943018,0.060877286,-0.004718171,-0.01583582,-0.160266313,0.350106153,0.094491356,-0.001739121,-0.212468557,-0.230389831,0.122612231,0.041885534,0.034171458,0.01257101,-0.211240233,0.111008601,0.039342293,0.034033697,-0.053139151,-0.13124544,0.087865476,0.029688957,-0.015619209,-0.033230838,-0.068704386,0.127770637,0.082183513,0.039526515,0.008003723,-0.257484389,0.269826208,0.04826979,0.017899217,-0.134949767,-0.201045449,0.117311269,0.055202851,0.015053558,-0.068653188,-0.11891449,0.211274365,0.075472085,0.063278161,-0.149875189,-0.200149422,0.104607581,0.037491145,0.016654643,-0.017146789,-0.141606581,0.313342459,0.158681746,0.04051434,-0.08322618,-0.429312366,0.077486185,0.058373287,-0.006267771,-0.007615884,-0.121975816,-4.861596544,1,1,2,1,3,6,1
